alert_id,cloud_provider,alert_type,severity,status,region,service,account_id,resource_id,user,source_ip,dest_ip,timestamp,detected_by,remediation_action,policy_id,policy_name,compliance_standard,is_automated,mfa_enabled,encryption,port,data_volume_mb,num_resources_affected,num_users_affected,external_sharing,alert_description,tags,escalation_required,acknowledged_by,time_to_remediate_min,geo_country,geo_city,alert_correlation_id,threat_intelligence_source,remediation_sla,user_role,device_type,cloud_account_type,alert_suppression_reason,false_positive_reason,linked_ticket_id,historical_alert_count,anomaly_score,cloud_tagging,alert_source,remediation_status,patch_status,vulnerability_cve_id,data_sensitivity,api_endpoint,cloud_subscription_name,alert_escalation_level,incident_priority,alert_age_minutes,user_department,cloud_billing_account,resource_owner,remediation_owner,alert_notes_comments,alert_update_timestamp,alert_closure_reason
ALERT-104673,GCP,Abnormal API Call,Low,False Positive,australia-southeast1,Cloud Storage,619d6347-d8f9-4c77-b924-dfeedd3e6e94,d8c9a6c1-ca8f-405f-a1a9-72c57ce61d17,kchan@yahoo.com,162.81.213.25,195.19.189.124,3/10/2025 21:15,WIZ AutoFocus,Quarantine Resource,POL-7099,Abnormal API Call Policy,HIPAA,TRUE,FALSE,AES-256,80,163.78,10,5,FALSE,Alert for Abnormal API Call detected in Cloud Storage on GCP,external,FALSE,alexismoore@hotmail.com,,US,New York,773d87cd-3f7d-4c57-8f4d-f99c89251e0c,VirusTotal,72 hours,Analyst,Mobile,Production,None,None,TICK-4498,43,0.73,Env=Dev,Third-Party,Complete,Not Applicable,CVE-2017-4757,PCI,/deleteFile,AWS-Prod,Tier 3,P1,1240,HR,TAHA48003227190070,Heather Gomez,Elizabeth Lester,Prevent various response society.,4/21/2025 3:40,False Positive
ALERT-104674,AWS,Insecure Security Group,Low,Resolved,ap-southeast-1,CloudTrail,8fa1334c-7832-410f-9cc0-80a923e3b22c,f558e43a-7eb0-4540-87bf-54ff7dd0869b,richardnancy@haynes.com,1.16.140.29,147.180.134.234,3/23/2025 9:15,WIZ AutoFocus,Quarantine Resource,POL-1366,Insecure Security Group Policy,None,TRUE,FALSE,None,80,305.7,9,5,TRUE,Alert for Insecure Security Group detected in CloudTrail on AWS,critical,FALSE,justinpotter@kim.org,548,US,New York,85be4661-3b15-409c-9645-430c80dff42e,Internal,8 hours,Analyst,Mobile,Production,Whitelisted,Misclassification,TICK-1349,45,0.52,Env=Test,Automated,Pending,Not Applicable,CVE-2019-3755,PCI,,Azure-Dev,Tier 3,P4,1209,Finance,SLQO86749915632894,Sandra Smith,Michael Lam,Another language assume region need.,4/21/2025 12:27,Mitigated
ALERT-104675,Azure,Weak Encryption,Medium,Resolved,asia-east1,SQL DB,5a7a9ae5-fc1d-4308-9dfb-683ed0eb1aae,48d69938-b6a8-4109-a105-26abf6af5c63,xgonzales@gmail.com,202.42.108.246,143.182.118.9,3/27/2025 5:09,WIZ Knex Cloud,Rotate Keys,POL-4246,Weak Encryption Policy,HIPAA,FALSE,FALSE,RSA-2048,80,140.66,3,2,FALSE,Alert for Weak Encryption detected in SQL DB on Azure,internal,TRUE,porterwilliam@hotmail.com,374,BR,Sao Paulo,20270c2a-56e1-453a-831c-3257f6fb7b04,VirusTotal,8 hours,Intern,Server,Staging,Maintenance,Misclassification,TICK-6414,17,0.71,Dept=Finance,Third-Party,Pending,Patched,CVE-2023-9994,PCI,/deleteFile,Azure-Dev,Tier 3,P2,546,IT,CGJH29065706232145,George Robinson,Mark Williams DDS,Performance understand exactly fly determine.,4/22/2025 13:09,Mitigated
ALERT-104676,Azure,Weak Encryption,Critical,Investigating,eu-west-1,AKS,604a2851-0944-4a65-96eb-16772edfa7c9,51b13801-d48a-41d3-87e7-8827af69d36e,ubrown@gmail.com,200.60.49.197,129.142.184.24,1/25/2025 16:22,WIZ Blaze,None,POL-2773,Weak Encryption Policy,CIS,TRUE,TRUE,TLS,3306,273.19,10,1,FALSE,Alert for Weak Encryption detected in AKS on Azure,internal,TRUE,matthew10@hotmail.com,,DE,Berlin,e5ad3e61-255f-4399-80f4-d1e380354bf9,Internal,24 hours,Intern,Server,Staging,None,Test system,TICK-5661,34,0.2,Env=Prod,Automated,In Progress,Unpatched,CVE-2021-4345,PHI,,AWS-Prod,Tier 2,P1,1003,Security,CLPJ62604508862386,Richard Edwards,Debbie Bailey,Worker player design serious party.,4/19/2025 3:25,Mitigated
ALERT-104677,Azure,Unpatched Vulnerability,High,Investigating,asia-east1,SQL DB,f3a7ee21-1ce0-447a-86f7-5015feffee06,5cf1df91-57a9-4c30-98c7-e80cd9e35814,jennifer93@sandoval-nelson.com,103.57.127.172,204.185.128.181,4/22/2025 11:13,WIZ AutoFocus,Auto-Remediate,POL-2541,Unpatched Vulnerability Policy,NIST,TRUE,FALSE,TLS,0,376.46,7,3,FALSE,Alert for Unpatched Vulnerability detected in SQL DB on Azure,"internal,critical,prod",FALSE,gking@padilla.org,,US,San Francisco,1ba405ef-a8cd-4eae-8ef3-cfb2ce69c8f8,Internal,24 hours,Admin,Server,Production,Known benign,Behavior expected,TICK-6675,13,0.26,Env=Test,Third-Party,Pending,Not Applicable,CVE-2018-4765,PII,/login,Azure-Dev,Tier 1,P3,118,Security,AXGJ07061500316445,Caitlin Harris,Erica White,Poor parent nearly own.,4/22/2025 20:25,Monitoring
ALERT-104678,GCP,Unencrypted Data,Medium,Open,europe-west2,Cloud SQL,95064be7-62bd-477a-b2bd-8468767a8495,d3fc2ccc-faa3-41ab-8cbb-62c8327ef07a,copelandandrew@hotmail.com,194.143.220.8,132.237.255.50,4/21/2025 14:40,WIZ Knex Cloud,None,POL-1345,Unencrypted Data Policy,CIS,FALSE,TRUE,TLS,80,315.36,2,3,TRUE,Alert for Unencrypted Data detected in Cloud SQL on GCP,"gdpr,dev",TRUE,,,US,San Francisco,be38bb7b-24af-4261-a3cd-c1343c4250c0,VirusTotal,24 hours,Analyst,Server,Production,Known benign,Behavior expected,TICK-5227,11,0.32,Env=Prod,Manual,In Progress,Unpatched,CVE-2017-9526,PCI,/downloadReport,Azure-Dev,Tier 1,P4,244,HR,GEXW71381083429482,Jamie Jimenez,Brittany Anderson,Owner matter task would.,4/19/2025 0:00,Mitigated
ALERT-104679,Azure,Excessive Permissions,Medium,Investigating,southamerica-east1,Blob Storage,eeed4434-70f1-4fcd-967e-68e9d3410f66,d3eac9d5-861d-438d-9482-7943370a0355,hollandemily@hotmail.com,213.171.183.241,86.74.57.230,4/11/2025 12:16,WIZ Knex Cloud,None,POL-8580,Excessive Permissions Policy,NIST,FALSE,TRUE,None,0,162.83,1,2,TRUE,Alert for Excessive Permissions detected in Blob Storage on Azure,"dev,internal,external",TRUE,tiffanycook@gmail.com,,US,New York,d79ee7a5-692a-47c2-b674-7772c46690b6,AlienVault,8 hours,Manager,Workstation,Production,Maintenance,None,TICK-6679,26,0.59,Env=Dev,Automated,In Progress,Patched,CVE-2021-5480,PII,/getUser,Azure-Dev,Tier 2,P4,603,Finance,VXYV77324913687345,Christina Snyder,Mrs. Nicole Paul DVM,Ability author sing upon action.,4/21/2025 5:46,Resolved
ALERT-104680,Azure,Unapproved Region Usage,Low,Open,southamerica-east1,AKS,8c95d4cb-6beb-45ea-a628-97ff0e458620,e00866c4-1878-4b11-9b39-d65e19d5bd73,kimberly58@hart-huynh.com,181.235.126.7,148.62.127.139,3/13/2025 8:08,WIZ Knex Cloud,Auto-Remediate,POL-9380,Unapproved Region Usage Policy,GDPR,FALSE,FALSE,None,3306,42.17,7,4,TRUE,Alert for Unapproved Region Usage detected in AKS on Azure,"gdpr,internal,critical",FALSE,,,BR,Sao Paulo,0516358a-d0e5-408c-ba48-6eee4a9d6ca7,Internal,72 hours,Intern,Workstation,Test,None,None,TICK-7225,50,0.54,Dept=Finance,Third-Party,Complete,Patched,CVE-2017-4997,None,/deleteFile,AWS-Prod,Tier 2,P3,1093,HR,FGTX91477834115662,Jamie Meadows,Michael Beasley,Free evidence whatever.,4/18/2025 20:49,Resolved
ALERT-104681,Azure,Root Account Usage,Medium,Open,us-east-1,Functions,5cf5ea9f-478b-4584-a56a-2d6b85309872,1d2a947e-3ae2-4b88-99be-76aee2347789,angelapollard@yahoo.com,42.44.147.101,31.247.114.129,4/5/2025 14:40,WIZ Knex Cloud,Auto-Remediate,POL-1428,Root Account Usage Policy,GDPR,FALSE,FALSE,None,3306,44.1,10,4,FALSE,Alert for Root Account Usage detected in Functions on Azure,pci,FALSE,,,DE,Berlin,9cf61ca9-bf5c-44ca-af62-e625e1d41c70,VirusTotal,4 hours,Developer,Workstation,Test,Whitelisted,None,TICK-1751,9,0.72,Dept=Finance,Third-Party,In Progress,Patched,CVE-2020-3643,PII,/getUser,Azure-Dev,Tier 1,P2,416,IT,NOOF59448846600940,Kelli Glover,Breanna Hale,Wall attention save job late media pull.,4/23/2025 18:26,Resolved
ALERT-104682,Azure,Disabled Logging,Medium,Resolved,southamerica-east1,Active Directory,aa792d35-a61b-4937-ba86-1026a4826c2b,036e817c-2ca2-45a4-bece-aafed2d452f0,lcordova@parks.org,193.34.53.6,192.98.217.229,2/8/2025 5:30,WIZ Vertex FSOAR,Notify Admin,POL-8224,Disabled Logging Policy,None,TRUE,FALSE,SSL,8080,467.76,1,3,FALSE,Alert for Disabled Logging detected in Active Directory on Azure,"pci,internal,external",TRUE,chrislyons@eaton.info,307,IN,Bangalore,ad6f4561-dc76-43d2-84a6-c422a432ca82,VirusTotal,8 hours,Manager,Workstation,Test,Maintenance,Misclassification,TICK-1357,50,0.75,Env=Prod,Third-Party,Pending,Patched,CVE-2014-4387,PHI,/deleteFile,AWS-Prod,Tier 3,P2,399,Security,XLUH64829370895043,Ralph Foster,Ashley Howell,Notice citizen current yet agency later class.,4/21/2025 2:57,Resolved
ALERT-104683,GCP,Excessive Permissions,Medium,Investigating,southamerica-east1,GKE,43ebdfea-0998-4761-bc90-ea9aa84dd6e1,8bc88e28-bf41-4450-8a4f-6379553304c8,stephanie92@gmail.com,124.98.100.191,134.180.50.200,1/26/2025 19:29,WIZ Knex Cloud,None,POL-3080,Excessive Permissions Policy,HIPAA,FALSE,TRUE,TLS,443,74.87,3,2,FALSE,Alert for Excessive Permissions detected in GKE on GCP,"prod,test,critical",FALSE,amiller@hayden.info,,DE,Berlin,d127de2d-3050-4f81-8d63-2c15f98cc8e8,AlienVault,72 hours,Developer,Workstation,Production,Whitelisted,Test system,TICK-8311,40,0.01,Env=Prod,Automated,In Progress,Patched,CVE-2010-1644,PCI,/downloadReport,GCP-Test,Tier 3,P4,544,IT,NTSC75642422319749,Nicholas Flores,Laura Jones,Program third protect officer yourself area man.,4/20/2025 3:50,False Positive
ALERT-104684,GCP,Abnormal API Call,High,Open,europe-west2,IAM,f485503b-6ab5-474b-b6a2-09b3c2ec6d9c,a7d912df-6242-4051-86bc-c2dfdd1fb175,joe03@thompson.info,212.89.145.169,109.18.156.109,2/6/2025 23:01,WIZ Blaze,Update Policy,POL-3189,Abnormal API Call Policy,None,FALSE,TRUE,RSA-2048,3306,159.27,7,4,FALSE,Alert for Abnormal API Call detected in IAM on GCP,"pci,dev,critical",TRUE,,,DE,Berlin,8dc190be-8f22-446e-8d31-991348c67ddf,IBM X-Force,8 hours,Developer,IoT Device,Staging,None,None,TICK-6034,14,0.36,Env=Prod,Manual,Pending,Not Applicable,CVE-2016-1358,None,/login,Azure-Dev,Tier 1,P4,139,Finance,PWZJ14900288791434,Jessica Wolf,Jessica Hall,Program four song western agency next sing.,4/23/2025 20:51,Monitoring
ALERT-104685,Azure,Malware Detected,Medium,Open,europe-west2,NSG,4595e628-f924-4aec-a1d3-9b4f763463a8,86db7702-db36-4eee-91da-e3670f184eaa,joshuasimon@wilkinson.com,176.108.226.234,122.96.190.244,3/16/2025 7:31,WIZ Blaze,Revoke Access,POL-5136,Malware Detected Policy,HIPAA,FALSE,TRUE,RSA-2048,80,266.34,8,4,FALSE,Alert for Malware Detected detected in NSG on Azure,"test,prod",FALSE,,,DE,Berlin,2d804f25-46d3-4095-a151-1456c93cca51,AlienVault,4 hours,Analyst,IoT Device,Production,Known benign,Behavior expected,TICK-8420,38,0.72,Env=Dev,Manual,Pending,Unpatched,CVE-2016-9411,PHI,/login,AWS-Prod,Tier 3,P2,1211,HR,AYWW29375463391539,Tanya Patrick,Lisa Sherman,Bank voice tend suddenly arm.,4/23/2025 0:35,False Positive
ALERT-104686,GCP,Insecure Security Group,High,Resolved,asia-east1,VPC,cba518b4-67e8-40e6-ba20-e7aa67edf3e5,c9771fdf-0507-4730-9bc8-eb7a9a39823e,judylawrence@hoover.info,192.193.15.58,208.189.18.144,1/28/2025 12:56,WIZ Blaze,Auto-Remediate,POL-8633,Insecure Security Group Policy,ISO 27001,FALSE,FALSE,AES-256,3306,99.03,1,4,FALSE,Alert for Insecure Security Group detected in VPC on GCP,"critical,dev,external",FALSE,scott33@gmail.com,796,US,San Francisco,54cde8c6-e6f0-4596-92db-0503d91e2ff3,Internal,8 hours,Analyst,IoT Device,Test,Known benign,Behavior expected,TICK-8347,5,0.18,Owner=Security,Manual,Pending,Not Applicable,CVE-2020-8832,PHI,/deleteFile,Azure-Dev,Tier 1,P3,334,Engineering,RJKH83502457274002,David Johnson,Lisa Wheeler,Shake job no question recognize.,4/18/2025 18:14,Monitoring
ALERT-104687,AWS,Abnormal API Call,High,Resolved,australia-southeast1,EKS,0993a71c-db1d-48d5-8425-68eb0de4a77d,3d6c0e79-7803-4a3e-8a67-14fa2ddfb8c2,lisa02@baker.com,200.53.201.169,194.217.170.203,2/15/2025 8:31,WIZ Knex Cloud,Rotate Keys,POL-5742,Abnormal API Call Policy,HIPAA,FALSE,TRUE,TLS,0,137.52,9,4,FALSE,Alert for Abnormal API Call detected in EKS on AWS,critical,FALSE,veronicamaldonado@gmail.com,1063,DE,Berlin,e59ec321-779f-49ce-b7ac-6606fc8c2f35,Internal,72 hours,Developer,Workstation,Production,Maintenance,Misclassification,TICK-3466,43,0.91,Env=Dev,Automated,In Progress,Not Applicable,CVE-2014-5089,PHI,,Azure-Dev,Tier 3,P2,41,IT,ZEVN09491086776921,Sara Atkins,Karen Hernandez,Executive rise development politics ball.,4/25/2025 7:58,Monitoring
ALERT-104688,Azure,Disabled Logging,Low,Resolved,ap-southeast-1,SQL DB,55203c0c-b70f-4819-bef0-cdc01ee0b4c4,7c7578d8-bb10-4a1e-b13b-9dcaa64d0baa,ewalter@thomas.com,135.0.196.14,220.96.163.139,2/12/2025 1:09,WIZ AutoFocus,Block IP,POL-2447,Disabled Logging Policy,GDPR,TRUE,TRUE,RSA-2048,0,260.9,10,1,TRUE,Alert for Disabled Logging detected in SQL DB on Azure,pci,FALSE,halllisa@smith-vasquez.org,279,DE,Berlin,c121631f-4492-49fc-bf68-64a466378fcd,AlienVault,24 hours,Intern,IoT Device,Staging,Whitelisted,None,TICK-7200,5,0.22,Dept=Finance,Third-Party,In Progress,Patched,CVE-2013-5922,PII,/login,AWS-Prod,Tier 2,P2,739,Security,HPZK81821835730933,Brittney Franklin,Dustin Carpenter,Drop prepare team safe how.,4/21/2025 20:35,Monitoring
ALERT-104689,AWS,Unusual Data Access,Medium,Resolved,europe-west2,S3,06a79033-1cbc-4f05-8357-f642c7dec2b9,cd7177cb-36cf-4c8b-ae57-1b1f56b09128,baileywagner@wilkins-chase.biz,129.54.2.233,73.133.252.3,2/4/2025 17:03,WIZ AutoFocus,Update Policy,POL-6996,Unusual Data Access Policy,PCI DSS,TRUE,FALSE,RSA-2048,25,20.73,5,2,TRUE,Alert for Unusual Data Access detected in S3 on AWS,external,FALSE,meghan05@edwards.com,576,IN,Bangalore,402117c6-3518-42b0-99a6-04be80328c1e,Talos,4 hours,Manager,Workstation,Production,Known benign,Misclassification,TICK-7170,11,0.32,Owner=Security,Automated,In Progress,Not Applicable,CVE-2021-4996,PHI,/downloadReport,Azure-Dev,Tier 2,P3,556,Engineering,OQUJ82656314374041,Sarah Gross,Katrina Caldwell,Agree admit idea bank suffer tough increase.,4/23/2025 6:31,Resolved
ALERT-104690,Azure,Credential Leakage,Medium,Open,centralus,Blob Storage,ff1e5410-2ded-4a04-8b73-0ed083a7d12a,407f7a7a-f4ad-4be1-893f-dc65c292bd9d,john73@ballard.com,60.183.158.154,164.48.25.90,2/4/2025 13:32,WIZ Blaze,Rotate Keys,POL-1271,Credential Leakage Policy,ISO 27001,FALSE,TRUE,AES-256,22,79.32,3,2,FALSE,Alert for Credential Leakage detected in Blob Storage on Azure,"critical,dev,internal",TRUE,,,US,New York,cab005e0-5c1b-4862-974f-80d1f6663ea2,IBM X-Force,8 hours,Intern,Workstation,Production,None,Test system,TICK-9151,14,0.82,Env=Dev,Manual,Pending,Not Applicable,CVE-2011-7371,PII,/updateRecord,Azure-Dev,Tier 3,P3,1369,HR,GNPX44526012070200,Mr. Michael Harvey,Kristin Williams,Early message strategy public travel race maintain town.,4/23/2025 7:09,Monitoring
ALERT-104691,GCP,Privilege Escalation,Low,Resolved,southamerica-east1,Cloud Functions,8c53d33f-802d-4ca9-b26e-ec84f5a6ae48,8b4a53ca-db76-4254-9395-73efa43cda47,justin63@castro.net,201.168.189.26,147.200.39.178,4/1/2025 22:34,WIZ AutoFocus,Update Policy,POL-5202,Privilege Escalation Policy,CIS,TRUE,TRUE,SSL,5432,160.77,9,1,TRUE,Alert for Privilege Escalation detected in Cloud Functions on GCP,dev,TRUE,jordanveronica@gmail.com,483,US,San Francisco,d8471d13-9ccf-474b-8f9c-bed15906248b,Internal,4 hours,Manager,Mobile,Test,Maintenance,Misclassification,TICK-2320,50,0.48,Env=Prod,Third-Party,Pending,Patched,CVE-2013-9186,PCI,/updateRecord,AWS-Prod,Tier 3,P4,12,IT,TMXG63833826895864,Kimberly Roman,Jennifer English,Teach science security almost.,4/20/2025 0:55,False Positive
ALERT-104692,Azure,Disabled Logging,High,Open,asia-east1,NSG,15d87c30-9c42-47af-83c1-a1fcb533fdfb,c4918fbf-98d0-4ed3-89d0-46227ffd21c3,sue36@gmail.com,206.49.65.189,187.51.65.167,3/5/2025 2:06,WIZ Vertex FSOAR,Notify Admin,POL-7530,Disabled Logging Policy,NIST,TRUE,FALSE,SSL,25,337.83,5,4,FALSE,Alert for Disabled Logging detected in NSG on Azure,dev,TRUE,,,US,New York,2e0b1131-d331-45c2-bf57-9f8d3334de93,VirusTotal,8 hours,Analyst,Workstation,Production,Known benign,Misclassification,TICK-3634,30,0.66,Owner=Security,Third-Party,Complete,Patched,CVE-2013-6676,PII,/getUser,GCP-Test,Tier 1,P2,410,Security,HWQQ10657605321964,Danny Jones,David Brown,Think list often him see according will church.,4/23/2025 17:32,Mitigated
ALERT-104693,GCP,Suspicious Network Activity,Medium,Resolved,us-west-2,Cloud Functions,bd4171e7-a5c2-4560-9c96-758223887780,5e6d7fbc-5eff-413c-9140-a37f9c255505,srobertson@yahoo.com,6.204.112.199,195.16.247.124,3/30/2025 7:03,WIZ Knex Cloud,Revoke Access,POL-8653,Suspicious Network Activity Policy,PCI DSS,TRUE,FALSE,TLS,0,231.72,8,2,TRUE,Alert for Suspicious Network Activity detected in Cloud Functions on GCP,"external,gdpr,pci",TRUE,michael27@hotmail.com,972,JP,Tokyo,15cf854a-b9a7-40d4-8cca-d2b4a9cff194,Talos,24 hours,Intern,Server,Test,Known benign,Behavior expected,TICK-8541,28,0.3,Env=Dev,Automated,Complete,Patched,CVE-2013-9244,PCI,,Azure-Dev,Tier 1,P1,71,Security,GNLY45184610672008,Jessica Brown,Edward Phillips,Adult popular first face deal its our.,4/19/2025 0:57,Resolved
ALERT-104694,GCP,Resource Misconfiguration,Medium,Open,asia-east1,Cloud SQL,db96ce2b-c888-4258-9eb0-8aec12fc97ef,2029bd2e-3f74-46b8-b873-18cdc1f4d10e,dixonlarry@nichols-mclean.info,60.60.38.173,211.145.158.63,4/13/2025 21:22,WIZ Vertex FSOAR,Quarantine Resource,POL-3317,Resource Misconfiguration Policy,CIS,FALSE,TRUE,TLS,3306,52.28,10,5,TRUE,Alert for Resource Misconfiguration detected in Cloud SQL on GCP,"pci,internal,critical",FALSE,,,IN,Bangalore,d826a07a-eb63-4223-a5f8-9042eff853ab,AlienVault,4 hours,Intern,IoT Device,Production,None,Test system,TICK-6256,24,0.12,Env=Dev,Third-Party,Complete,Patched,CVE-2013-9353,PHI,/downloadReport,AWS-Prod,Tier 3,P3,568,Engineering,LWWS11372544089721,Julie Hancock,David Stone,Discover without road skill onto.,4/21/2025 23:20,Monitoring
ALERT-104695,Azure,Malware Detected,Critical,Open,ap-southeast-1,AKS,8d7c1bf8-c15f-4aa2-a019-2bcc8d1194f2,c23a88c6-aa15-42fa-ae01-c9b6f3cd7116,williamsbrandon@hotmail.com,48.139.253.184,202.86.234.238,4/15/2025 8:45,WIZ AutoFocus,Rotate Keys,POL-6854,Malware Detected Policy,SOC2,TRUE,FALSE,AES-256,0,50.45,3,4,FALSE,Alert for Malware Detected detected in AKS on Azure,"gdpr,prod,external",FALSE,,,BR,Sao Paulo,d0a8de85-c1fb-4891-8751-f15706b03d57,IBM X-Force,72 hours,Developer,Mobile,Production,Known benign,Misclassification,TICK-1689,49,0.13,Owner=Security,Automated,Complete,Unpatched,CVE-2021-8269,None,,AWS-Prod,Tier 2,P2,124,IT,HNBW32895221814813,Patrick Stewart,Keith Mitchell,Nor worry listen those.,4/21/2025 22:53,Mitigated
ALERT-104696,Azure,Abnormal API Call,Medium,Investigating,australia-southeast1,AKS,cd21c90f-3999-4cd4-abd8-f9f1441dd598,e217577c-be31-4e4d-811b-aa55f22c574a,scottmartinez@yahoo.com,211.84.213.209,56.135.199.162,4/12/2025 22:08,WIZ Vertex FSOAR,Auto-Remediate,POL-7231,Abnormal API Call Policy,PCI DSS,FALSE,TRUE,TLS,443,227.54,10,1,TRUE,Alert for Abnormal API Call detected in AKS on Azure,external,TRUE,erikbyrd@mccarthy-palmer.org,,IN,Bangalore,32db1dea-978b-4334-a572-8b652bdd046a,Internal,24 hours,Intern,Workstation,Production,Whitelisted,Misclassification,TICK-8047,30,0.95,Env=Prod,Automated,Complete,Unpatched,CVE-2014-6219,PHI,/updateRecord,AWS-Prod,Tier 1,P1,314,Security,LJJY65671417150105,Garrett Mcclain,Jeremy Welch,Single education order pay so young business.,4/24/2025 8:35,False Positive
ALERT-104697,AWS,Abnormal Billing,Medium,Open,southamerica-east1,CloudTrail,baa7302d-c211-47a6-a3db-4ea646024a93,fd92968c-442c-4115-a435-c5faac11b6b2,xmoore@yahoo.com,156.76.236.233,201.123.145.84,2/5/2025 14:25,WIZ AutoFocus,Revoke Access,POL-6894,Abnormal Billing Policy,CIS,FALSE,TRUE,TLS,8080,418.14,3,4,TRUE,Alert for Abnormal Billing detected in CloudTrail on AWS,gdpr,FALSE,,,US,New York,77639340-663d-49f0-8390-9c8364c56175,Internal,24 hours,Analyst,Workstation,Staging,Maintenance,Test system,TICK-5078,31,0.58,Owner=Security,Manual,Complete,Unpatched,CVE-2023-9342,None,/login,Azure-Dev,Tier 2,P3,132,Finance,KBTQ22065492927285,Randall Baker,Robert Campbell,Send again effort class.,4/22/2025 1:16,Mitigated
ALERT-104698,AWS,Unpatched Vulnerability,High,Open,australia-southeast1,S3,c2b04822-1ece-4723-a5c3-32dcca9646a2,abed2b29-786e-4f10-8b13-df435b7d7beb,dcisneros@gmail.com,80.68.229.22,39.2.46.79,4/1/2025 14:14,WIZ Knex Cloud,Auto-Remediate,POL-5961,Unpatched Vulnerability Policy,None,FALSE,TRUE,TLS,3389,131.58,4,1,FALSE,Alert for Unpatched Vulnerability detected in S3 on AWS,"external,pci",TRUE,,,IN,Bangalore,003b5216-2992-4a96-afc7-74a027a75f1f,Internal,8 hours,Developer,Workstation,Test,Maintenance,Behavior expected,TICK-2341,29,0.01,Dept=Finance,Third-Party,Pending,Not Applicable,CVE-2022-8114,PCI,/login,AWS-Prod,Tier 3,P2,252,HR,FKJN72514867591585,Mrs. Mary Santos,Jordan Massey,Style bag follow art where choose game.,4/24/2025 0:24,Mitigated
ALERT-104699,Azure,Insecure Security Group,High,Open,ap-southeast-1,Functions,35a3d568-6fb8-4e6f-afb4-ba998706c08d,5634b5ee-dffa-47f3-9535-a699217267a1,brittany29@hotmail.com,136.24.198.21,3.250.229.157,2/6/2025 21:48,WIZ Vertex FSOAR,Notify Admin,POL-9721,Insecure Security Group Policy,PCI DSS,TRUE,TRUE,TLS,80,17.28,3,3,TRUE,Alert for Insecure Security Group detected in Functions on Azure,gdpr,FALSE,,,DE,Berlin,f85497c9-d317-4ea2-b9ee-417e0d9152bf,IBM X-Force,8 hours,Intern,Workstation,Test,Maintenance,Test system,TICK-3701,12,0.21,Env=Prod,Automated,Complete,Not Applicable,CVE-2011-9392,None,/downloadReport,GCP-Test,Tier 3,P4,526,Engineering,ZIKR14663594443234,Jasmine Kelley,Bryan Mcdonald,Somebody dark hotel population apply provide.,4/25/2025 13:45,Monitoring
ALERT-104700,GCP,Abnormal Billing,Medium,Open,us-east-1,GKE,86f65688-5e29-454b-b184-dbe91d8c8294,04abc877-1974-4ec7-8cd1-bda552000b28,ashleyscott@gmail.com,207.136.89.50,192.156.240.46,4/12/2025 22:13,WIZ AutoFocus,Notify Admin,POL-8781,Abnormal Billing Policy,HIPAA,TRUE,FALSE,SSL,21,148.22,2,5,FALSE,Alert for Abnormal Billing detected in GKE on GCP,"external,internal",FALSE,,,BR,Sao Paulo,56d11624-72fa-404a-9390-e98700f1146b,AlienVault,72 hours,Manager,Workstation,Staging,None,Test system,TICK-5192,5,0.35,Dept=Finance,Automated,Pending,Not Applicable,CVE-2020-2933,None,/login,GCP-Test,Tier 1,P4,1403,IT,GIUJ18568988758972,Kathryn Wilson,Terry Williams,I clear its woman provide sense.,4/25/2025 8:54,Mitigated
ALERT-104701,GCP,Root Account Usage,Medium,Investigating,ap-southeast-1,IAM,28dd9716-eb79-462f-b0f1-21da942a84c8,2f8f6ebd-7b30-4985-9e46-5134c8f57975,amanda51@brown-morris.org,122.3.6.194,65.174.81.177,2/3/2025 17:02,WIZ Vertex FSOAR,Notify Admin,POL-9559,Root Account Usage Policy,SOC2,FALSE,TRUE,None,443,261.3,3,2,FALSE,Alert for Root Account Usage detected in IAM on GCP,dev,TRUE,xperry@ali-glover.com,,JP,Tokyo,9c527f69-86c7-4307-a262-320f005cf9fa,AlienVault,4 hours,Intern,Workstation,Production,Known benign,None,TICK-6241,46,0.68,Dept=Finance,Automated,Complete,Unpatched,CVE-2014-2448,None,/updateRecord,GCP-Test,Tier 1,P1,19,IT,ZGVH67738134987851,Toni James,Stanley Martinez,Street want name.,4/19/2025 0:57,False Positive
ALERT-104702,GCP,Data Exfiltration,High,Open,europe-west2,Cloud Functions,8b4fd369-dc50-4622-ab6c-25c93bdb20fd,6116f69a-3455-43a4-9579-f7ce7ebaed67,jake28@gmail.com,101.230.218.114,125.239.27.225,4/12/2025 21:27,WIZ Vertex FSOAR,Update Policy,POL-4452,Data Exfiltration Policy,GDPR,TRUE,FALSE,AES-256,443,266.57,10,2,TRUE,Alert for Data Exfiltration detected in Cloud Functions on GCP,"dev,gdpr",FALSE,,,IN,Bangalore,dd0ca69c-6c79-4ff0-80c2-8c3049f4b8ae,AlienVault,24 hours,Intern,IoT Device,Test,None,Behavior expected,TICK-9814,16,0.25,Owner=Security,Third-Party,Pending,Patched,CVE-2023-2827,PHI,/login,Azure-Dev,Tier 3,P2,869,IT,AQLY55022191835822,Cheryl Cook,John Mcintosh,Offer glass test candidate woman school.,4/21/2025 9:39,False Positive
